timestamp,machine_id,voltage_v,current_a,power_kw,temperature_c,vibration_mm_s,power_factor,status
2025-01-12 08:00:00,MOTOR_01,382.33,18.19,10.75,58.46,2.59,0.893,NORMAL
2025-01-12 09:00:00,MOTOR_01,380.02,15.71,8.8,57.03,2.6,0.852,NORMAL
2025-01-12 10:00:00,MOTOR_01,378.04,16.46,8.93,61.36,2.49,0.828,NORMAL
2025-01-12 11:00:00,MOTOR_01,380.92,16.25,9.33,55.23,2.62,0.871,NORMAL
2025-01-12 12:00:00,MOTOR_01,380.4,15.04,9.04,55.9,2.5,0.912,NORMAL
2025-01-12 13:00:00,MOTOR_01,378.8,15.84,9.53,60.52,2.52,0.917,NORMAL
2025-01-12 14:00:00,MOTOR_01,380.14,14.43,7.82,56.48,2.59,0.824,NORMAL
2025-01-12 15:00:00,MOTOR_01,379.23,12.87,7.61,54.24,2.42,0.9,NORMAL
2025-01-12 16:00:00,MOTOR_01,380.23,12.66,6.79,56.88,2.47,0.814,NORMAL
2025-01-12 17:00:00,MOTOR_01,381.32,12.46,7.35,55.05,2.46,0.894,NORMAL
2025-01-12 18:00:00,MOTOR_01,383.17,12.48,7.39,54.46,2.53,0.892,NORMAL
2025-01-12 19:00:00,MOTOR_01,377.52,9.91,5.37,53.22,2.2,0.828,NORMAL
2025-01-12 20:00:00,MOTOR_01,384.27,12.04,7.29,53.64,2.48,0.91,NORMAL
2025-01-12 21:00:00,MOTOR_01,376.1,11.1,6.74,52.35,2.36,0.932,NORMAL
2025-01-12 22:00:00,MOTOR_01,379.7,15.03,8.68,56.86,2.52,0.878,NORMAL
2025-01-12 23:00:00,MOTOR_01,381.18,14.15,8.26,54.8,2.42,0.884,NORMAL
2025-01-13 00:00:00,MOTOR_01,380.56,14.77,9.0,56.83,2.59,0.924,NORMAL
2025-01-13 01:00:00,MOTOR_01,378.75,16.85,9.36,59.01,2.57,0.846,NORMAL
2025-01-13 02:00:00,MOTOR_01,379.58,17.01,9.47,59.89,2.69,0.847,NORMAL
2025-01-13 03:00:00,MOTOR_01,379.01,15.77,8.85,59.31,2.74,0.855,NORMAL
2025-01-13 04:00:00,MOTOR_01,378.82,17.51,10.12,58.4,2.75,0.881,NORMAL
2025-01-13 05:00:00,MOTOR_01,381.7,17.5,10.19,59.75,2.79,0.881,NORMAL
2025-01-13 06:00:00,MOTOR_01,380.71,15.91,9.06,58.46,2.54,0.863,NORMAL
2025-01-13 07:00:00,MOTOR_01,378.61,17.07,9.75,59.15,2.71,0.871,NORMAL
2025-01-13 08:00:00,MOTOR_01,381.8,17.38,9.93,58.18,2.58,0.864,NORMAL
2025-01-13 09:00:00,MOTOR_01,380.61,16.98,9.69,57.04,2.63,0.865,NORMAL
2025-01-13 10:00:00,MOTOR_01,381.63,14.72,8.34,57.53,2.68,0.857,NORMAL
2025-01-13 11:00:00,MOTOR_01,381.26,17.16,9.71,56.17,2.61,0.857,NORMAL
2025-01-13 12:00:00,MOTOR_01,378.34,14.88,7.99,56.5,2.63,0.82,NORMAL
2025-01-13 13:00:00,MOTOR_01,378.88,14.27,8.18,52.58,2.59,0.873,NORMAL
2025-01-13 14:00:00,MOTOR_01,381.49,13.98,7.59,54.18,2.59,0.821,NORMAL
2025-01-13 15:00:00,MOTOR_01,381.22,11.93,7.11,53.23,2.3,0.903,NORMAL
2025-01-13 16:00:00,MOTOR_01,379.96,12.95,7.36,57.0,2.49,0.863,NORMAL
2025-01-13 17:00:00,MOTOR_01,380.23,11.66,6.73,55.36,2.37,0.876,NORMAL
2025-01-13 18:00:00,MOTOR_01,382.56,10.92,6.29,52.91,2.43,0.869,NORMAL
2025-01-13 19:00:00,MOTOR_01,378.82,12.79,7.32,56.33,2.31,0.873,NORMAL
2025-01-13 20:00:00,MOTOR_01,381.09,14.19,8.6,57.68,2.54,0.918,NORMAL
2025-01-13 21:00:00,MOTOR_01,379.6,13.75,7.59,55.76,2.51,0.839,NORMAL
2025-01-13 22:00:00,MOTOR_01,379.56,14.61,7.98,54.61,2.37,0.831,NORMAL
2025-01-13 23:00:00,MOTOR_01,382.2,13.6,7.95,55.57,2.41,0.884,NORMAL
2025-01-14 00:00:00,MOTOR_01,381.65,13.08,7.48,55.32,2.31,0.865,NORMAL
2025-01-14 01:00:00,MOTOR_01,381.63,17.56,10.34,57.2,2.62,0.891,NORMAL
2025-01-14 02:00:00,MOTOR_01,382.61,18.97,11.33,60.72,2.79,0.901,NORMAL
2025-01-14 03:00:00,MOTOR_01,380.04,18.97,10.58,60.6,2.76,0.847,NORMAL
2025-01-14 04:00:00,MOTOR_01,381.36,17.2,10.2,59.42,2.67,0.898,NORMAL
2025-01-14 05:00:00,MOTOR_01,379.38,16.51,9.22,58.63,2.54,0.849,NORMAL
2025-01-14 06:00:00,MOTOR_01,380.65,16.72,9.73,59.47,2.73,0.882,NORMAL
2025-01-14 07:00:00,MOTOR_01,379.74,15.88,8.8,57.43,2.59,0.843,NORMAL
2025-01-14 08:00:00,MOTOR_01,380.19,17.47,10.17,59.28,2.68,0.884,NORMAL
2025-01-14 09:00:00,MOTOR_01,381.19,19.05,11.06,59.64,2.83,0.879,NORMAL
2025-01-14 10:00:00,MOTOR_01,378.36,16.33,9.06,57.19,2.54,0.847,NORMAL
2025-01-14 11:00:00,MOTOR_01,384.18,16.14,9.01,59.92,2.63,0.839,NORMAL
2025-01-14 12:00:00,MOTOR_01,377.99,16.65,9.84,55.25,2.67,0.903,NORMAL
2025-01-14 13:00:00,MOTOR_01,377.57,13.74,7.78,57.31,2.44,0.866,NORMAL
2025-01-14 14:00:00,MOTOR_01,382.32,15.94,9.61,56.82,2.65,0.91,NORMAL
2025-01-14 15:00:00,MOTOR_01,381.58,15.27,8.72,56.09,2.6,0.864,NORMAL
2025-01-14 16:00:00,MOTOR_01,381.25,12.24,7.43,55.19,2.4,0.919,NORMAL
2025-01-14 17:00:00,MOTOR_01,381.26,11.41,6.42,51.89,2.36,0.852,NORMAL
2025-01-14 18:00:00,MOTOR_01,379.98,12.84,7.81,54.05,2.48,0.924,NORMAL
2025-01-14 19:00:00,MOTOR_01,378.21,11.69,6.78,53.07,2.45,0.885,NORMAL
2025-01-14 20:00:00,MOTOR_01,380.15,11.01,6.47,53.48,2.36,0.892,NORMAL
2025-01-14 21:00:00,MOTOR_01,378.65,14.42,8.04,55.33,2.61,0.85,NORMAL
2025-01-14 22:00:00,MOTOR_01,381.95,14.96,8.93,59.37,2.6,0.902,NORMAL
2025-01-14 23:00:00,MOTOR_01,379.71,14.41,8.56,59.22,2.38,0.903,NORMAL
2025-01-15 00:00:00,MOTOR_01,378.35,13.48,7.69,52.75,2.36,0.87,NORMAL
2025-01-15 01:00:00,MOTOR_01,379.36,14.3,7.67,57.26,2.61,0.816,NORMAL
2025-01-15 02:00:00,MOTOR_01,380.83,16.63,9.29,59.59,2.61,0.847,NORMAL
2025-01-15 03:00:00,MOTOR_01,378.87,16.52,9.18,59.03,2.64,0.847,NORMAL
2025-01-15 04:00:00,MOTOR_01,378.36,17.19,10.06,57.76,2.75,0.893,NORMAL
2025-01-15 05:00:00,MOTOR_01,380.49,19.12,10.92,59.93,2.76,0.866,NORMAL
2025-01-15 06:00:00,MOTOR_01,380.49,18.88,10.78,58.98,2.75,0.867,NORMAL
2025-01-15 07:00:00,MOTOR_01,378.99,19.55,11.08,60.01,2.71,0.863,NORMAL
2025-01-15 08:00:00,MOTOR_01,379.06,16.41,9.96,56.31,2.65,0.924,NORMAL
2025-01-15 09:00:00,MOTOR_01,380.46,16.71,9.7,58.2,2.68,0.881,NORMAL
2025-01-15 10:00:00,MOTOR_01,377.1,17.41,10.07,56.67,2.62,0.886,NORMAL
2025-01-15 11:00:00,MOTOR_01,377.19,16.31,9.18,57.75,2.54,0.861,NORMAL
2025-01-15 12:00:00,MOTOR_01,378.56,16.84,9.71,56.6,2.85,0.879,NORMAL
2025-01-15 13:00:00,MOTOR_01,379.57,14.73,8.24,57.09,2.53,0.851,NORMAL
2025-01-15 14:00:00,MOTOR_01,380.62,15.72,9.23,56.56,2.53,0.89,NORMAL
2025-01-15 15:00:00,MOTOR_01,382.95,13.53,7.59,56.26,2.53,0.846,NORMAL
2025-01-15 16:00:00,MOTOR_01,381.72,13.68,8.16,57.56,2.48,0.902,NORMAL
2025-01-15 17:00:00,MOTOR_01,379.68,11.71,6.61,56.76,2.3,0.858,NORMAL
2025-01-15 18:00:00,MOTOR_01,379.96,12.02,7.18,50.82,2.44,0.908,NORMAL
2025-01-15 19:00:00,MOTOR_01,377.99,13.2,8.1,54.3,2.39,0.937,NORMAL
2025-01-15 20:00:00,MOTOR_01,379.96,14.34,8.3,56.02,2.64,0.88,NORMAL
2025-01-15 21:00:00,MOTOR_01,379.42,13.75,8.31,56.69,2.53,0.919,NORMAL
2025-01-15 22:00:00,MOTOR_01,380.65,13.4,7.97,53.24,2.45,0.903,NORMAL
2025-01-15 23:00:00,MOTOR_01,378.35,15.88,8.71,56.23,2.6,0.837,NORMAL
2025-01-16 00:00:00,MOTOR_01,381.04,12.37,7.21,55.09,2.49,0.883,NORMAL
2025-01-16 01:00:00,MOTOR_01,383.07,14.07,8.36,56.38,2.52,0.895,NORMAL
2025-01-16 02:00:00,MOTOR_01,379.78,17.32,10.23,59.42,2.84,0.898,NORMAL
2025-01-16 03:00:00,MOTOR_01,380.8,17.14,10.01,59.38,2.75,0.885,NORMAL
2025-01-16 04:00:00,MOTOR_01,381.38,18.32,10.71,60.17,2.76,0.885,NORMAL
2025-01-16 05:00:00,MOTOR_01,379.2,17.98,10.39,59.67,2.62,0.88,NORMAL
2025-01-16 06:00:00,MOTOR_01,380.45,18.69,10.88,60.03,2.72,0.884,NORMAL
2025-01-16 07:00:00,MOTOR_01,380.03,16.92,9.39,59.53,2.68,0.843,NORMAL
2025-01-16 08:00:00,MOTOR_01,380.2,18.28,10.51,56.27,2.65,0.873,NORMAL
2025-01-16 09:00:00,MOTOR_01,378.45,18.31,10.04,61.97,2.82,0.836,NORMAL
2025-01-16 10:00:00,MOTOR_01,380.05,17.96,10.23,56.07,2.62,0.865,NORMAL
2025-01-16 11:00:00,MOTOR_01,381.0,18.19,10.35,57.94,2.66,0.862,NORMAL
2025-01-16 12:00:00,MOTOR_01,382.9,15.29,8.73,56.89,2.52,0.86,NORMAL
2025-01-16 13:00:00,MOTOR_01,381.92,14.55,8.17,57.65,2.59,0.848,NORMAL
2025-01-16 14:00:00,MOTOR_01,384.31,11.67,6.9,49.84,2.32,0.888,NORMAL
2025-01-16 15:00:00,MOTOR_01,378.47,12.24,6.98,54.75,2.27,0.87,NORMAL
2025-01-16 16:00:00,MOTOR_01,381.74,12.17,6.98,55.92,2.5,0.867,NORMAL
2025-01-16 17:00:00,MOTOR_01,380.37,13.36,7.38,57.18,2.43,0.838,NORMAL
2025-01-16 18:00:00,MOTOR_01,384.38,11.27,6.53,52.97,2.28,0.871,NORMAL
2025-01-16 19:00:00,MOTOR_01,378.38,13.06,7.82,55.0,2.39,0.914,NORMAL
2025-01-16 20:00:00,MOTOR_01,378.32,12.4,7.43,54.0,2.56,0.915,NORMAL
2025-01-16 21:00:00,MOTOR_01,378.8,12.67,7.41,54.54,2.38,0.891,NORMAL
2025-01-16 22:00:00,MOTOR_01,375.75,13.8,7.82,54.49,2.48,0.871,NORMAL
2025-01-16 23:00:00,MOTOR_01,378.95,13.75,8.1,54.67,2.45,0.897,NORMAL
2025-01-17 00:00:00,MOTOR_01,378.48,14.49,8.17,57.24,2.43,0.86,NORMAL
2025-01-17 01:00:00,MOTOR_01,380.3,13.73,7.88,56.18,2.43,0.871,NORMAL
2025-01-17 02:00:00,MOTOR_01,380.68,16.2,9.16,58.7,2.51,0.858,NORMAL
2025-01-17 03:00:00,MOTOR_01,383.75,16.55,9.98,58.56,2.7,0.907,NORMAL
2025-01-17 04:00:00,MOTOR_01,381.9,16.98,10.15,59.64,2.66,0.903,NORMAL
2025-01-17 05:00:00,MOTOR_01,378.85,18.4,10.61,61.04,2.92,0.879,NORMAL
2025-01-17 06:00:00,MOTOR_01,378.2,18.79,11.47,57.42,2.68,0.932,NORMAL
2025-01-17 07:00:00,MOTOR_01,380.98,18.18,10.7,58.26,2.64,0.892,NORMAL
2025-01-17 08:00:00,MOTOR_01,377.36,18.79,10.94,59.69,2.86,0.891,NORMAL
2025-01-17 09:00:00,MOTOR_01,383.66,17.81,10.5,59.22,2.78,0.887,NORMAL
2025-01-17 10:00:00,MOTOR_01,382.36,16.15,9.0,56.91,2.64,0.842,NORMAL
2025-01-17 11:00:00,MOTOR_01,379.06,15.22,8.53,58.54,2.47,0.853,NORMAL
2025-01-17 12:00:00,MOTOR_01,376.57,15.38,8.81,60.27,2.71,0.878,NORMAL
2025-01-17 13:00:00,MOTOR_01,382.71,14.91,8.68,57.21,2.54,0.879,NORMAL
2025-01-17 14:00:00,MOTOR_01,379.77,15.18,8.96,57.27,2.52,0.898,NORMAL
2025-01-17 15:00:00,MOTOR_01,382.48,14.31,8.15,57.72,2.61,0.86,NORMAL
2025-01-17 16:00:00,MOTOR_01,376.81,11.75,6.77,51.6,2.39,0.882,NORMAL
2025-01-17 17:00:00,MOTOR_01,378.8,11.98,6.94,54.63,2.31,0.883,NORMAL
2025-01-17 18:00:00,MOTOR_01,380.01,12.81,7.45,56.71,2.44,0.884,NORMAL
2025-01-17 19:00:00,MOTOR_01,380.09,13.38,7.76,54.74,2.41,0.88,NORMAL
2025-01-17 20:00:00,MOTOR_01,379.1,13.53,7.44,53.98,2.24,0.838,NORMAL
2025-01-17 21:00:00,MOTOR_01,381.25,12.8,6.87,54.96,2.37,0.812,NORMAL
2025-01-17 22:00:00,MOTOR_01,377.86,12.0,6.69,54.51,2.36,0.852,NORMAL
2025-01-17 23:00:00,MOTOR_01,379.72,13.02,7.4,54.06,2.36,0.864,NORMAL
2025-01-18 00:00:00,MOTOR_01,380.24,15.33,8.53,60.41,2.61,0.845,NORMAL
2025-01-18 01:00:00,MOTOR_01,381.03,16.19,9.38,57.23,2.55,0.878,NORMAL
2025-01-18 02:00:00,MOTOR_01,381.42,15.18,9.15,55.41,2.6,0.913,NORMAL
2025-01-18 03:00:00,MOTOR_01,377.75,17.17,10.13,58.6,2.56,0.902,NORMAL
2025-01-18 04:00:00,MOTOR_01,376.93,18.36,10.71,61.05,2.79,0.894,NORMAL
2025-01-18 05:00:00,MOTOR_01,382.56,16.52,9.95,58.24,2.52,0.91,NORMAL
2025-01-18 06:00:00,MOTOR_01,380.66,19.33,10.86,61.19,2.58,0.852,NORMAL
2025-01-18 07:00:00,MOTOR_01,378.5,17.44,9.91,57.65,2.77,0.866,NORMAL
2025-01-18 08:00:00,MOTOR_01,383.1,19.11,11.39,62.52,2.69,0.898,NORMAL
2025-01-18 09:00:00,MOTOR_01,380.23,16.48,9.4,59.03,2.76,0.866,NORMAL
2025-01-18 10:00:00,MOTOR_01,382.36,15.27,8.77,58.79,2.61,0.867,NORMAL
2025-01-18 11:00:00,MOTOR_01,380.14,15.23,9.38,57.73,2.62,0.936,NORMAL
2025-01-18 12:00:00,MOTOR_01,384.12,14.89,8.74,58.15,2.63,0.883,NORMAL
2025-01-18 13:00:00,MOTOR_01,383.51,13.76,8.53,54.7,2.5,0.933,NORMAL
2025-01-18 14:00:00,MOTOR_01,379.5,13.24,7.18,54.86,2.47,0.825,NORMAL
2025-01-18 15:00:00,MOTOR_01,381.94,13.28,7.56,57.64,2.57,0.861,NORMAL
2025-01-18 16:00:00,MOTOR_01,381.29,12.2,7.19,57.1,2.42,0.892,NORMAL
2025-01-18 17:00:00,MOTOR_01,382.74,12.02,7.04,52.9,2.34,0.883,NORMAL
2025-01-18 18:00:00,MOTOR_01,378.07,9.95,5.33,53.33,2.34,0.818,NORMAL
2025-01-18 19:00:00,MOTOR_01,381.37,12.57,7.25,54.41,2.26,0.873,NORMAL
2025-01-18 20:00:00,MOTOR_01,382.12,12.29,7.76,53.79,2.52,0.954,NORMAL
2025-01-18 21:00:00,MOTOR_01,376.48,14.81,8.57,57.28,2.65,0.887,NORMAL
2025-01-18 22:00:00,MOTOR_01,377.63,12.37,7.27,56.61,2.51,0.898,NORMAL
2025-01-18 23:00:00,MOTOR_01,375.92,12.05,6.75,55.32,2.5,0.861,NORMAL
2025-01-19 00:00:00,MOTOR_01,379.46,15.74,9.18,57.11,2.58,0.887,NORMAL
2025-01-19 01:00:00,MOTOR_01,381.44,16.19,9.41,58.73,2.6,0.88,NORMAL
2025-01-19 02:00:00,MOTOR_01,383.0,15.29,9.27,56.69,2.47,0.914,NORMAL
2025-01-19 03:00:00,MOTOR_01,380.15,15.29,9.19,57.85,2.7,0.913,NORMAL
2025-01-19 04:00:00,MOTOR_01,383.26,19.44,11.52,62.65,2.73,0.892,NORMAL
2025-01-19 05:00:00,MOTOR_01,377.24,19.59,11.29,57.56,2.81,0.882,NORMAL
2025-01-19 06:00:00,MOTOR_01,376.59,15.02,8.13,58.21,2.57,0.83,NORMAL
2025-01-19 07:00:00,MOTOR_01,379.89,17.35,9.46,56.57,2.56,0.829,NORMAL
2025-01-19 08:00:00,MOTOR_01,380.77,19.6,11.4,62.52,2.64,0.882,NORMAL
2025-01-19 09:00:00,MOTOR_01,379.93,16.55,9.87,57.28,2.63,0.906,NORMAL
2025-01-19 10:00:00,MOTOR_01,375.87,15.91,9.53,55.9,2.56,0.92,NORMAL
2025-01-19 11:00:00,MOTOR_01,379.82,15.44,8.67,58.39,2.56,0.853,NORMAL
2025-01-19 12:00:00,MOTOR_01,377.39,13.65,7.45,56.47,2.57,0.835,NORMAL
2025-01-19 13:00:00,MOTOR_01,381.34,12.18,7.3,53.24,2.43,0.908,NORMAL
2025-01-19 14:00:00,MOTOR_01,380.73,14.76,8.33,54.93,2.6,0.856,NORMAL
2025-01-19 15:00:00,MOTOR_01,378.12,10.67,5.82,53.25,2.37,0.833,NORMAL
2025-01-19 16:00:00,MOTOR_01,378.97,12.7,7.21,53.35,2.41,0.865,NORMAL
2025-01-19 17:00:00,MOTOR_01,377.88,13.17,7.45,53.94,2.38,0.865,NORMAL
2025-01-19 18:00:00,MOTOR_01,379.87,10.26,6.21,53.38,2.33,0.92,NORMAL
2025-01-19 19:00:00,MOTOR_01,381.91,10.99,6.59,52.35,2.36,0.906,NORMAL
2025-01-19 20:00:00,MOTOR_01,378.03,13.86,7.78,56.73,2.57,0.858,NORMAL
2025-01-19 21:00:00,MOTOR_01,381.01,13.52,8.22,58.05,2.46,0.922,NORMAL
2025-01-19 22:00:00,MOTOR_01,378.94,12.76,7.4,54.98,2.41,0.884,NORMAL
2025-01-19 23:00:00,MOTOR_01,378.41,15.67,9.36,57.73,2.56,0.912,NORMAL
2025-01-20 00:00:00,MOTOR_01,379.79,16.45,9.95,61.19,2.55,0.92,NORMAL
2025-01-20 01:00:00,MOTOR_01,377.93,16.1,9.19,56.1,2.72,0.872,NORMAL
2025-01-20 02:00:00,MOTOR_01,378.89,15.42,9.08,59.12,2.66,0.897,NORMAL
2025-01-20 03:00:00,MOTOR_01,377.6,16.63,9.44,59.91,2.53,0.868,NORMAL
2025-01-20 04:00:00,MOTOR_01,383.93,17.94,10.83,60.63,2.76,0.908,NORMAL
2025-01-20 05:00:00,MOTOR_01,380.07,17.67,10.27,61.07,2.54,0.883,NORMAL
2025-01-20 06:00:00,MOTOR_01,378.6,19.13,11.4,60.72,2.84,0.909,NORMAL
2025-01-20 07:00:00,MOTOR_01,380.43,16.06,9.8,56.98,2.55,0.926,NORMAL
2025-01-20 08:00:00,MOTOR_01,379.78,15.8,9.32,59.29,2.62,0.896,NORMAL
2025-01-20 09:00:00,MOTOR_01,379.56,17.34,10.0,60.57,2.51,0.877,NORMAL
2025-01-20 10:00:00,MOTOR_01,381.23,15.91,9.22,59.39,2.5,0.878,NORMAL
2025-01-20 11:00:00,MOTOR_01,381.52,15.02,7.86,57.09,2.59,0.791,NORMAL
2025-01-20 12:00:00,MOTOR_01,378.94,12.88,7.26,54.23,2.39,0.859,NORMAL
2025-01-20 13:00:00,MOTOR_01,378.85,14.25,8.49,56.68,2.45,0.908,NORMAL
2025-01-20 14:00:00,MOTOR_01,379.45,13.44,8.03,57.16,2.58,0.909,NORMAL
2025-01-20 15:00:00,MOTOR_01,375.4,13.66,7.62,57.47,2.66,0.858,NORMAL
2025-01-20 16:00:00,MOTOR_01,376.97,12.48,7.21,54.34,2.5,0.885,NORMAL
2025-01-20 17:00:00,MOTOR_01,382.73,11.94,6.92,55.03,2.31,0.874,NORMAL
2025-01-20 18:00:00,MOTOR_01,383.29,13.41,8.02,53.77,2.61,0.901,NORMAL
2025-01-20 19:00:00,MOTOR_01,379.5,10.53,6.55,54.9,2.2,0.946,NORMAL
2025-01-20 20:00:00,MOTOR_01,381.15,13.05,7.76,54.26,2.43,0.901,NORMAL
2025-01-20 21:00:00,MOTOR_01,380.62,10.87,6.16,54.88,2.35,0.86,NORMAL
2025-01-20 22:00:00,MOTOR_01,386.16,12.49,7.33,53.27,2.58,0.878,NORMAL
2025-01-20 23:00:00,MOTOR_01,382.24,12.77,7.79,56.76,2.51,0.922,NORMAL
2025-01-21 00:00:00,MOTOR_01,379.74,15.94,8.78,58.23,2.56,0.838,NORMAL
2025-01-21 01:00:00,MOTOR_01,378.09,15.7,8.86,56.39,2.51,0.862,NORMAL
2025-01-21 02:00:00,MOTOR_01,376.79,16.48,9.7,59.22,2.7,0.901,NORMAL
2025-01-21 03:00:00,MOTOR_01,380.41,15.79,9.56,56.75,2.55,0.919,NORMAL
2025-01-21 04:00:00,MOTOR_01,378.49,17.24,10.15,59.92,2.68,0.898,NORMAL
2025-01-21 05:00:00,MOTOR_01,377.16,16.98,9.56,58.17,2.54,0.862,NORMAL
2025-01-21 06:00:00,MOTOR_01,378.71,18.46,10.85,57.19,2.77,0.896,NORMAL
2025-01-21 07:00:00,MOTOR_01,377.84,16.71,9.76,56.89,2.67,0.892,NORMAL
2025-01-21 08:00:00,MOTOR_01,383.37,19.19,11.35,59.71,2.66,0.891,NORMAL
2025-01-21 09:00:00,MOTOR_01,381.76,15.11,8.76,59.14,2.64,0.877,NORMAL
2025-01-21 10:00:00,MOTOR_01,379.98,15.53,9.01,58.78,2.62,0.882,NORMAL
2025-01-21 11:00:00,MOTOR_01,382.96,17.79,10.06,61.67,2.75,0.853,NORMAL
2025-01-21 12:00:00,MOTOR_01,380.15,14.48,9.1,59.06,2.49,0.954,NORMAL
2025-01-21 13:00:00,MOTOR_01,378.28,12.65,7.33,54.31,2.45,0.885,NORMAL
2025-01-21 14:00:00,MOTOR_01,383.05,13.76,8.19,55.73,2.49,0.896,NORMAL
2025-01-21 15:00:00,MOTOR_01,381.08,12.31,7.1,54.23,2.4,0.873,NORMAL
2025-01-21 16:00:00,MOTOR_01,377.93,11.4,6.76,53.11,2.38,0.905,NORMAL
2025-01-21 17:00:00,MOTOR_01,379.62,10.79,5.97,50.87,2.44,0.841,NORMAL
2025-01-21 18:00:00,MOTOR_01,378.25,15.32,8.31,57.24,2.65,0.828,NORMAL
2025-01-21 19:00:00,MOTOR_01,377.23,11.8,6.78,52.51,2.3,0.879,NORMAL
2025-01-21 20:00:00,MOTOR_01,381.85,10.09,6.28,53.02,2.38,0.942,NORMAL
2025-01-21 21:00:00,MOTOR_01,383.82,14.67,8.94,59.91,2.63,0.916,NORMAL
2025-01-21 22:00:00,MOTOR_01,377.2,14.23,7.96,55.62,2.5,0.856,NORMAL
2025-01-21 23:00:00,MOTOR_01,381.13,13.3,7.86,55.94,2.51,0.895,NORMAL
2025-01-22 00:00:00,MOTOR_01,378.7,13.88,7.84,57.46,2.53,0.861,NORMAL
2025-01-22 01:00:00,MOTOR_01,379.03,16.58,9.72,58.69,2.56,0.893,NORMAL
2025-01-22 02:00:00,MOTOR_01,378.82,16.2,9.52,58.4,2.58,0.895,NORMAL
2025-01-22 03:00:00,MOTOR_01,378.27,14.81,8.81,56.3,2.6,0.908,NORMAL
2025-01-22 04:00:00,MOTOR_01,380.1,19.74,10.83,60.45,2.75,0.833,NORMAL
2025-01-22 05:00:00,MOTOR_01,378.34,17.38,9.59,57.46,2.75,0.842,NORMAL
2025-01-22 06:00:00,MOTOR_01,380.54,19.79,11.45,62.1,2.89,0.878,NORMAL
2025-01-22 07:00:00,MOTOR_01,379.9,19.43,10.86,57.93,2.86,0.849,NORMAL
2025-01-22 08:00:00,MOTOR_01,379.52,16.4,9.13,59.57,2.78,0.847,NORMAL
2025-01-22 09:00:00,MOTOR_01,378.18,18.36,10.68,57.58,2.71,0.888,NORMAL
2025-01-22 10:00:00,MOTOR_01,378.85,15.72,8.79,59.02,2.6,0.853,NORMAL
2025-01-22 11:00:00,MOTOR_01,381.51,13.54,8.48,55.3,2.5,0.948,NORMAL
2025-01-22 12:00:00,MOTOR_01,381.0,14.49,8.26,54.74,2.52,0.864,NORMAL
2025-01-22 13:00:00,MOTOR_01,378.04,14.7,8.39,57.63,2.58,0.872,NORMAL
2025-01-22 14:00:00,MOTOR_01,380.2,12.94,7.58,56.75,2.31,0.889,NORMAL
2025-01-22 15:00:00,MOTOR_01,381.5,12.51,6.9,54.35,2.44,0.835,NORMAL
2025-01-22 16:00:00,MOTOR_01,376.66,13.77,8.04,57.1,2.38,0.895,NORMAL
2025-01-22 17:00:00,MOTOR_01,381.09,12.23,7.19,51.36,2.33,0.89,NORMAL
2025-01-22 18:00:00,MOTOR_01,378.67,10.99,6.27,51.81,2.41,0.87,NORMAL
2025-01-22 19:00:00,MOTOR_01,381.14,12.94,7.59,57.29,2.43,0.888,NORMAL
2025-01-22 20:00:00,MOTOR_01,378.47,12.64,7.4,54.78,2.49,0.893,NORMAL
2025-01-22 21:00:00,MOTOR_01,376.39,9.85,5.93,50.09,2.27,0.923,NORMAL
2025-01-22 22:00:00,MOTOR_01,376.74,14.01,8.73,55.16,2.59,0.955,NORMAL
2025-01-22 23:00:00,MOTOR_01,380.1,14.69,8.2,55.37,2.52,0.848,NORMAL
2025-01-23 00:00:00,MOTOR_01,380.52,15.02,8.33,56.77,2.39,0.841,NORMAL
2025-01-23 01:00:00,MOTOR_01,378.19,16.85,9.75,57.92,2.66,0.883,NORMAL
2025-01-23 02:00:00,MOTOR_01,381.28,15.69,8.47,57.82,2.41,0.818,NORMAL
2025-01-23 03:00:00,MOTOR_01,376.68,17.53,10.28,58.92,2.56,0.899,NORMAL
2025-01-23 04:00:00,MOTOR_01,379.87,15.72,9.14,59.61,2.52,0.883,NORMAL
2025-01-23 05:00:00,MOTOR_01,377.58,18.39,10.71,60.35,2.64,0.891,NORMAL
2025-01-23 06:00:00,MOTOR_01,378.7,20.34,11.62,61.96,2.77,0.871,NORMAL
2025-01-23 07:00:00,MOTOR_01,380.09,16.7,9.76,60.11,2.55,0.888,NORMAL
2025-01-23 08:00:00,MOTOR_01,378.28,16.69,9.78,57.77,2.52,0.894,NORMAL
2025-01-23 09:00:00,MOTOR_01,379.23,16.27,9.47,56.12,2.74,0.886,NORMAL
2025-01-23 10:00:00,MOTOR_01,382.01,16.66,9.25,60.14,2.58,0.84,NORMAL
2025-01-23 11:00:00,MOTOR_01,378.85,14.5,8.42,56.8,2.35,0.885,NORMAL
2025-01-23 12:00:00,MOTOR_01,381.67,15.51,9.59,57.61,2.55,0.936,NORMAL
2025-01-23 13:00:00,MOTOR_01,377.74,15.24,8.85,56.24,2.47,0.887,NORMAL
2025-01-23 14:00:00,MOTOR_01,381.06,14.14,8.25,55.39,2.44,0.884,NORMAL
2025-01-23 15:00:00,MOTOR_01,382.88,10.76,6.61,54.88,2.39,0.927,NORMAL
2025-01-23 16:00:00,MOTOR_01,375.06,13.6,7.57,57.35,2.44,0.858,NORMAL
